text,date,sentiment
Just read this and tell me you don’t say WTF out loud when you get to ‘Shane ross’s dept’...new gov now pls Airline passengers’ anger mounts as Government considers diluting refund rights via,2020-04-22 18:22:21,2
"Ryanair : EU says air travel will require social distancing, U.S. airlines taking their ow...",2020-04-22 18:17:24,0
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 18:12:03,0
: if Ryanair thinks it can make interest by holding onto the money I paid for a flight that was cancell…,2020-04-22 18:10:03,1
: if Ryanair thinks it can make interest by holding onto the money I paid for a flight that was cancell…,2020-04-22 18:08:41,1
if Ryanair thinks it can make interest by holding onto the money I paid for a flight that was cancelled they can think again,2020-04-22 18:01:12,1
: Is this for real? won't fly if social distancing required! All (not) in it together. Just like the private b…,2020-04-22 17:56:59,2
"Dear waited forever for a refund, then got sent an email with a voucher. Haven’t made it easy to ask for the cash refund either.",2020-04-22 17:55:22,1
: Is this for real? won't fly if social distancing required! All (not) in it together. Just like the private b…,2020-04-22 17:52:04,0
it's over !! no no no,2020-04-22 17:47:38,1
sent me an message about my upcoming flight offering a free reschedule up to months from my flight date.I can't see anyone for the foreseeable future going on holiday. I wonder if that includes the extra charges for picking a seat and baggage?,2020-04-22 17:45:38,0
: Is this for real? won't fly if social distancing required! All (not) in it together. Just like the private b…,2020-04-22 17:45:24,2
Someone on this thread got through after mins. Now they are back on the refund list. I guess we have to hope the gov step in. Just read are not protected,2020-04-22 17:44:17,1
Let's nationalise,2020-04-22 17:44:05,2
: Is this for real? won't fly if social distancing required! All (not) in it together. Just like the private b…,2020-04-22 17:43:45,2
Everyone struggling with make sure you remember this in the future. I’ll personally pay more to fly with anyone else ! Refund promised weeks and now the voucher with no other option ! you’ve really got this wrong !,2020-04-22 17:41:23,1
PLEASE HELP !!!,2020-04-22 17:39:54,1
: Is this for real? won't fly if social distancing required! All (not) in it together. Just like the private b…,2020-04-22 17:38:34,0
: Is this for real? won't fly if social distancing required! All (not) in it together. Just like the private b…,2020-04-22 17:37:42,1
: Is this for real? won't fly if social distancing required! All (not) in it together. Just like the private b…,2020-04-22 17:37:41,2
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 17:37:28,1
: Is this for real? won't fly if social distancing required! All (not) in it together. Just like the private b…,2020-04-22 17:37:20,0
: Is this for real? won't fly if social distancing required! All (not) in it together. Just like the private b…,2020-04-22 17:37:19,0
: Is this for real? won't fly if social distancing required! All (not) in it together. Just like the private b…,2020-04-22 17:36:25,0
have now told me no refund due as it’s an ‘extraordinary event’. This is despite them telling me weeks ago that I’d get refund in days. Theyve backtracked,2020-04-22 17:35:09,0
eventually spoke to a representative re cash refund on cancelled flight. She advised she would log I wanted a cash refund despite me already doing this. When asked how long it would take to process she advised she didn’t know as colleagues were working,2020-04-22 17:33:03,2
"Is this for real? won't fly if social distancing required! All (not) in it together. Just like the private buses that shut down, leaving public sector transport to hold the fort. Greed extraordinaire in the case of Ryanair, Europe's most profitable airline.",2020-04-22 17:30:05,1
I am now desparate for the money you legally owe me after the request over weeks ago. I need the money and you are offering vouchers despite my formal request for a refund. Are you deliberately stalling? Yet you find time to issue global emails to offer vouchers.,2020-04-22 17:18:06,1
"- Any chance of a refund? The cancelled flights were almost four weeks ago. We’ve requested a refund, but you continue to just offer a voucher. 🤷‍️",2020-04-22 17:15:09,0
"where’s my refund? of your own T’s&amp;C’s refer to the EU regulation for which a cancelled flight refund is days. you need to address this delay in processing of refunds, can you confirm details for passenger complaints unit",2020-04-22 17:10:52,0
: Message to regarding refunds.,2020-04-22 17:07:46,0
"I sent you a DM as you ask with every detail that you asked for AGAIN to process my refund, but after this NO REPLY AGAIN!",2020-04-22 16:54:37,1
: I applied for refund for a cancelled flight. I was told allow days for refund. That time has passed…,2020-04-22 16:53:23,2
Fighting talk from but he needs to start adjusting his model because de-densefication is a very likely reality - here’s what else I think,2020-04-22 16:52:23,1
"Thanks to for speaking to me about my eerience with who is breaking the law re passenger refunds. reached out to them, but Ryanair did not respond to their inquiries.",2020-04-22 16:44:25,1
": After a month of waiting, are offering voucher as refunds on cancelled flight. When money is tight, why would I…",2020-04-22 16:38:29,2
"After a month of waiting, are offering voucher as refunds on cancelled flight. When money is tight, why would I want a travel voucher? Cant get through to through twitter,email, online chat.",2020-04-22 16:32:25,1
: Message to regarding refunds.,2020-04-22 16:28:34,2
: I applied for refund for a cancelled flight. I was told allow days for refund. That time has passed…,2020-04-22 16:17:00,0
"People on TV whinging about not getting a refund instead of a voucher for their £14.99 flight to Europe ae being ridiculous! They will want to fly again, take the fucking voucher!",2020-04-22 16:14:25,2
: I applied for refund for a cancelled flight. I was told allow days for refund. That time has passed…,2020-04-22 16:12:38,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 16:11:02,2
: I had a flight in March that was cancelled. I was ask weeks ago what I wanted. I said a refu…,2020-04-22 16:08:26,2
Have been in the chatroom for days now with absolutely no chat going on and no idea where I might be in the queue. Has anyone actually spoken to anyone in the chatroom and got a refund?,2020-04-22 16:05:00,2
"Waiting on a response from Already DM’d them to say I didn’t want their ‘refund voucher’ and to request my actual money back, like they SHOULD be doing.",2020-04-22 16:04:22,0
I had a flight in March that was cancelled. I was ask weeks ago what I wanted. I said a refund . They said fill this form in . I did then they said that I would have to wait for it to be authorised and then payment would be days after that.,2020-04-22 16:00:23,0
We had two trips booked informed us we would get a refund and now saying not! Then ferry now saying no refund despite outward journey has been cancelled.,2020-04-22 15:59:57,1
": avoiding all my comments, emails and inboxes because I am requesting my money back instead of a voucher! …",2020-04-22 15:59:25,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 15:58:48,0
"agreed refund in email then contacted by email and said ‘No you can have a credit note’. not offering refund ‘outward bound journey has been cancelled, the return has not as yet’ told us to recontact re options nearer time!",2020-04-22 15:58:20,2
"Farce indeed... I applied for a full CASH refund in March. Received several emails asking me to be patient, ensuring that my request will be processed. Just now I got an email that I got a VOUCHER and if I want my money back I can apply for a... cash refund! Seriously ⁉️",2020-04-22 15:57:59,0
"And like I said, it's EU law to provide a full refund, not a credit note or what Ryanair laughingly calls a ""refund credit note"". There are thousands of people out there struggling to make ends meet that really need actual refunds.",2020-04-22 15:56:43,2
I applied for refund for a cancelled flight. I was told allow days for refund. That time has passed &amp; now I have been sent vouchers which I don't want.,2020-04-22 15:54:47,0
: This is ryanair shit. Not doing a cash refund when they cancel a flight.,2020-04-22 15:46:12,1
are an absolute disgrace,2020-04-22 15:46:01,2
"I am shocked (yes, shocked!) to hear that are treating their customers badly.",2020-04-22 15:38:43,1
booked flights to spain through - Ryanair have yet to refund my flights and even though I paid an extra “late cancellation admin charge” option when booking through opodo -they ignored my request to refund the £50 booking fee.,2020-04-22 15:38:34,1
Exactly the same from . Disgraceful behaviour but to be eected from the way they treat customers.,2020-04-22 15:37:58,0
": &amp; it’s not just they’re refusal, it’s the way they handled it. st saying there was a backlog,…",2020-04-22 15:31:08,0
"&amp; it’s not just they’re refusal, it’s the way they handled it. st saying there was a backlog, fair enough. But then by email offering vouchers or refund. But when you click refund it takes you back to vouchers. Can’t “chat” or submit enquiry form.",2020-04-22 15:29:48,1
"Absolute fucking tossers, I'm not having you can't pay everyone back by now, saying shit like there's a backlog. We live in a digital age just press the button on the mouse, you know like when you take s of customers money on a daily basis its that easy",2020-04-22 15:29:28,0
: Message to regarding refunds.,2020-04-22 15:28:41,1
applied for cash refund / they approved cash refund then weeks later sent credit note. Joined chat bot as instructed - hours of queuing = no response,2020-04-22 15:24:01,2
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 15:15:50,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 15:13:51,2
"If you don't get your refunds soon, you won't get one at all. Most of these companies probably don't have the money to return it.",2020-04-22 15:12:12,0
Fancy someone from your social media team responding to me? Or is it like the online chat where you just get ignored for hours/days?,2020-04-22 15:11:48,2
: Come on you wrote and offered me a full refund - not the voucher that's appeared. NOT GOOD ENOUG…,2020-04-22 15:04:31,1
"same issue, applied for my £796 refund days ago and then yesterday received a credit instead",2020-04-22 15:00:45,1
Come on you wrote and offered me a full refund - not the voucher that's appeared. NOT GOOD ENOUGH,2020-04-22 14:59:53,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 14:59:31,1
": can someone help me about Ryanair..I’ve emailed, rung, tweeted and still on the online chat after hours of waiting toda…",2020-04-22 14:59:27,2
This may be a useful link to follow for anyone who has encountered unfair business practises during this crisis and wishes to report. is first on my list!,2020-04-22 14:57:08,1
": can someone help me about Ryanair..I’ve emailed, rung, tweeted and still on the online chat after hours of waiting toda…",2020-04-22 14:55:44,0
": Ryanair offered a cash refund, after weeks, they sent me a voucher. I didn't accept it. Told me that I need to contact th…",2020-04-22 14:55:18,0
Helpful guide for anyone eeriencing difficulties obtaining refunds for cancelled goods or services.,2020-04-22 14:52:43,1
Still waiting for my refunds for my return flights of nd March Barc-Man.,2020-04-22 14:52:17,0
"I've been in your ""livechat"" queue to request a refund since :19 this morning. It's :44pm now.",2020-04-22 14:44:42,1
"Applied for refund on then receive an email offering voucher. When I go onto the site to apply again for a refund I get an error message ""The airline code does not match...bla bla"". Sort out your stuff",2020-04-22 14:40:27,1
": I am at the same boat, is refusing to give me a refund for a flight cancelled month ago. I feel like I've been s…",2020-04-22 14:38:26,2
"Not getting a refund?!🤬 Don't just free-text rant back to the company, vent your frustration on the free app. That way, there’ll be an independent record of your eerience and data that can’t be ignored!",2020-04-22 14:36:49,1
: appear to be making the user journey to claim a refund deliberately difficult in order to get people to a…,2020-04-22 14:35:53,2
"dear , I opted to receive a refund, why do you send me a voucher? Why should I contact you if I do not want to accept the voucher, given that I have already filled a form to receive a refund? And anyway why do you make contacting you virtually impossible?",2020-04-22 14:35:49,1
Same here with When I requested a refund at no point did it say I would be offered a voucher in lieu. That was a month ago and I received an email yesterday with voucher details! No instructions on how to refuse it and request a direct refund to my bank account instead,2020-04-22 14:35:32,0
see if you can work your magic with and help us get our cash refund xx,2020-04-22 14:35:04,0
appear to be making the user journey to claim a refund deliberately difficult in order to get people to accept vouchers rather than the refund to which they are entitled. I have numerous examples of this.,2020-04-22 14:32:35,1
I've received emails from you which both ignore and fail to respond adequately to my refund request. Twice. These refunds were promised by your support team.,2020-04-22 14:31:28,1
Hopefully other airline will follow..... I'm looking at you,2020-04-22 14:27:22,2
Anybody know how to apply for a cash refund from after receiving a voucher offer? All I can find is a customer care chat service but after a hours I’m getting nowhere!!,2020-04-22 14:26:18,2
"I am at the same boat, is refusing to give me a refund for a flight cancelled month ago. I feel like I've been scammed.",2020-04-22 14:23:28,1
I’ve tried every possible way of contacting and I’ve got no help. Don’t respond to this tweet telling me to DM you privately because I already have and I’ve got no response!,2020-04-22 14:22:01,1
"Similar here. Their Chat Bot is obviously being trained by customers who are all asking the same thing ""When do I get my refund?""",2020-04-22 14:21:50,2
"Not getting a refund?!🤬 Don't just free-text rant back to the company, log your frustration on the free app. That way, there’ll be an independent record of your eerience and data that can’t be ignored!",2020-04-22 14:20:33,1
: Suggest anyone who has been treated badly by Ryanair (everyone) contacts the system set up to deal with t…,2020-04-22 14:16:31,2
: Message to regarding refunds.,2020-04-22 14:16:11,1
could I have my money back? could you help me?,2020-04-22 14:15:57,2
is there any special way to get you to attend me? I tried every single way but it seems to be impossible... are you really gonna steal my money like this?,2020-04-22 14:15:33,0
: I applied for refund for a cancelled flight. I was told allow days for refund. That time has passed…,2020-04-22 14:09:41,0
"cancelled flight on th March and offered me a refund. Applied for refund on the same day, was told “Refunds will be processed within working days back to the form of payment used for the original booking.” - nothing since 🤬",2020-04-22 14:09:19,0
Requested booking full refund from for cancelled flights weeks ago &amp; received their confirmation email \w excuse for delay. I received a voucher email and a link if I disagree. I disagree. No answer on RyanairChat for days. Refund full booking,2020-04-22 14:07:26,1
I applied for a refund weeks ago with and they sent me vouchers instead. I am now queuing since am this morning to a chat bot. I dont want vouchers I want my money back,2020-04-22 14:03:22,1
: Message to regarding refunds.,2020-04-22 14:01:59,0
That’s what I’ve just done. I got through to call centre and she said we are not making refunds if you want to take it up with a higher authority feel free - click cut off.,2020-04-22 14:00:38,1
"can someone help me about Ryanair..I’ve emailed, rung, tweeted and still on the online chat after hours of waiting today and yesterday just speak to someone regarding the voucher they have sent me after applying for a refund!! I know their busy but this is behind!",2020-04-22 13:58:26,2
": You can upload supporting documents to AMEX's ""Form &amp; Document Centre"". Takes up to weeks for th…",2020-04-22 13:53:18,2
": For those of you who were lucky enough to have paid with an American Eress CC, please make the m…",2020-04-22 13:53:14,1
. no reply yet,2020-04-22 13:48:42,1
"Jamie,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 13:46:09,1
"Daz,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 13:45:51,1
This scandal will need the combined force of consumer protection agencies/media everywhere. Please help,2020-04-22 13:45:45,1
"Cathleen,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 13:45:13,2
People do not seem to learn. You will be fucked repeatedly by yet you will still continue to book with them because you are desperate for cheap flights. Stop flying with that garbage company and choose,2020-04-22 13:45:01,0
"Meg,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 13:44:28,1
"Martin,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 13:43:48,1
One month waiting for the refund of my cancelled travel to Spain and sent me a voucher instead of the money... No thanks.,2020-04-22 13:43:27,1
"Claire,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 13:42:56,1
"Elena,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 13:41:57,2
"Paul,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 13:41:37,0
"Dan,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 13:40:45,0
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 13:40:25,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 13:40:23,1
"BBC News - : 'First agreed to a , then it didn't' as per usual.",2020-04-22 13:37:55,1
: Message to regarding refunds.,2020-04-22 13:34:04,2
": You can upload supporting documents to AMEX's ""Form &amp; Document Centre"". Takes up to weeks for th…",2020-04-22 13:33:51,2
": For those of you who were lucky enough to have paid with an American Eress CC, please make the m…",2020-04-22 13:33:48,1
: I applied for refund for a cancelled flight. I was told allow days for refund. That time has passed…,2020-04-22 13:32:34,0
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 13:31:49,0
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 13:26:19,1
: Message to regarding refunds.,2020-04-22 13:24:44,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 13:21:49,1
Do you actually have any Customer Care agents on your Chat channel as I've been waiting on there for days now. As I requested in the first place I wish to have a cash refund NOT a voucher!,2020-04-22 13:20:00,1
": Nathan,🤞for a refund. If you get nowhere with , please vent your frustration on the app:…",2020-04-22 13:19:38,2
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 13:16:02,1
"refund please, been on the chat for hours! Don’t want a voucher! Enough",2020-04-22 13:11:32,1
"Coronavirus: 'First Ryanair agreed to a refund, then it didn't' - BBC News . They own my money and ... sending a lot of garbage emails. Really do not like Ryanair owners",2020-04-22 13:10:27,0
Monday th March I requested a refund. Recieved your voucher email on Monday April th. I was told by staff over live chat my refund is being processed and more importantly will be processed. Disgraceful what your company is doing.,2020-04-22 13:10:08,1
are blatantly lying. It clearly states they will refund to original payment method.,2020-04-22 13:07:00,2
Ryanair stick your voucher. I just contacted my bank for a chargeback.,2020-04-22 13:06:58,0
"Reece,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 13:00:03,0
Booked a trip to Ireland for my dads th. Both and are yet to give me my refund,2020-04-22 12:59:25,0
: I applied for refund for a cancelled flight. I was told allow days for refund. That time has passed…,2020-04-22 12:59:19,2
"Tony,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 12:59:03,0
"Caren,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 12:58:09,2
"Carima,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 12:57:46,2
"James,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 12:57:18,2
"Alison,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 12:57:00,0
Same happened with me. and so I currently have vouchers,2020-04-22 12:56:41,2
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 12:56:32,0
"Nathan,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 12:55:12,0
"Steven,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 12:54:52,2
"Mel,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 12:54:20,2
"Katie,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 12:53:55,0
"Susan,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 12:53:31,0
"Unfortunately , people never learn the lesson: NEVER travel with ... the ya te always the worst of the worst in every situation",2020-04-22 12:53:01,0
"Marcus,🤞for a refund. If you get nowhere with , please vent your frustration on the app: It only takes seconds to do! That way, there’ll be an independent record of your eerience and data that they can’t ignore. Good luck",2020-04-22 12:52:55,0
"Not good enough. If I were to say to you, 'I'll pay that in cash' . You would eect me to pay in chocolate buttons If I pay you on my credit card and apply for a 'refund', guess what sherlock, I want my credit card REFUNDING to the value of the booking",2020-04-22 12:51:36,0
"Hey : Can you take a look at this please? are ignoring the law and not on time or simply do not pick up the phone, remove options from web etc...",2020-04-22 12:51:21,1
Is weeks not being patient then?? That's how long I've been waiting!! Completed the refund request and still waiting!!,2020-04-22 12:50:34,2
"have promised a refund. Their latest email offered a voucher. If I preferred a refund I should click the link. I did and it took me to a page which was solely about vouchers. Tried to chat to an adviser, gave up after waiting hours.",2020-04-22 12:49:41,2
days since I applied for my refund - told -7 working days. I want a refund not a voucher. UK’s biggest airlines and holiday providers breaking the law over cancellation refunds,2020-04-22 12:49:17,2
: I applied for refund for a cancelled flight. I was told allow days for refund. That time has passed…,2020-04-22 12:48:23,0
: Bloody cheek after giving a voucher rather than a refund which they offered and by law have to give if r…,2020-04-22 12:48:03,2
Maybe we should stick in a winding up notice against this company. They clearly do not have the funds to operate!!!,2020-04-22 12:47:18,0
Having exactly the same eerience.,2020-04-22 12:46:43,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 12:46:17,2
: assured me I was in the ‘queue’ to be refunded and then sent me a travel voucher instead. They are al…,2020-04-22 12:42:05,0
"If were a corporate casualty of the covid19 lockdown, few if any would shed a tear",2020-04-22 12:38:14,1
"I asked to be refunded back to the original payment method not receive 'vouchers' that only last months, where you reserve the right to change the terms and conditions. GIVE ME MY MONEY BACK as per EU Regulation. Thieves!",2020-04-22 12:36:28,0
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 12:35:56,0
I have to admit contacting customer service I didn’t eect to get a wonderful eerience. But I end up finding out that they have cancelled my refund request and not told me. Awful company.,2020-04-22 12:34:37,0
": Same here. A voucher is zero use when you can't fly, and meanwhile they're sitting pretty with my money in the…",2020-04-22 12:33:32,2
After my flights were cancelled (£340) I requested a cash refund from weeks later they have emailed me a voucher against my wishes - no clear signposting to change to cash refund and no response from their chat team as yet Thanks for flagging this,2020-04-22 12:32:20,2
: I applied for refund for a cancelled flight. I was told allow days for refund. That time has passed…,2020-04-22 12:32:00,2
: IMPORTANT UPDATE: On their Facebook page they are telling you to DM them for a refund. When you do answer Yes to cance…,2020-04-22 12:31:46,2
A voucher isn't the same as a refund. How about we pay in monopoly money next time we book a holiday?????,2020-04-22 12:30:24,1
": Applied for my refund and had a text saying I would get the money in days, now I get a voucher! Also doing…",2020-04-22 12:30:04,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 12:25:53,0
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 12:25:00,0
: I applied for refund for a cancelled flight. I was told allow days for refund. That time has passed…,2020-04-22 12:24:29,2
and . Waiting for a refund. Submitted a refund request form asking for my cash back and ryanair still sent me vouchers!! Onthebeach seem to be sitting there with hands folded saying we are waiting for ryanair to pay so we can pay you! It’s a Joke!,2020-04-22 12:24:05,0
are deliberately avoiding refunding people we need to pressure the government to have Ryanair act NOW if Ryanair won’t make this commitment to you on a direct approach. They are behaving very poorly &amp; have stolen our money thus far! Please help us,2020-04-22 12:22:27,1
I requested a refund in excess of weeks ago and you said you were processing it. Then you send a voucher instead which I can't use because I can't fly anywhere. You should have refunded this with days.,2020-04-22 12:21:31,0
"are your live chats open? I’ve been in a ‘queue’ every day for hours, with no reply? Advise please?",2020-04-22 12:21:17,0
"Applied for my refund and had a text saying I would get the money in days, now I get a voucher! Also doing battle with to get my money owed for the sandstorm delays at the end of February and out of pocket due to collapse",2020-04-22 12:20:17,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 12:18:33,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 12:17:26,2
"Same here. A voucher is zero use when you can't fly, and meanwhile they're sitting pretty with my money in their bank account. Disgraceful behaviour.",2020-04-22 12:17:00,1
"The Guardian article I posted says it’s illegal, according to Which. Apparently £7bn owed to customers by airlines so it’s not just",2020-04-22 12:16:52,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 12:16:18,1
cancelled our flights on th March. Still no sign of any refund &amp; not been offered any vouchers over week later,2020-04-22 12:15:56,2
": Anyone wanting a cash refund from after they’ve emailed you a voucher please call this number and choose option ,…",2020-04-22 12:13:04,1
if Ryanair are refusing to refund until the lockdown is over &amp; yr flight has been cancelled &amp; they’re now trying give you vouchers Remember it’s YOUR £ so pursue a small claims court action to recover your £ before they go bump!,2020-04-22 12:09:31,1
For anyone wanting to claim for a refund from use this form from their website: This can also be found on the Contact Us pages of their website,2020-04-22 12:09:14,0
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 12:04:45,1
"Right Ryanair our right is to receive a refund within days when a flight is cancelled. Stop stalling! You offered a free rebooking, I didn’t want that I filled my form for a refund &amp; now you offer vouchers! Just refund before I small claim you",2020-04-22 12:04:40,1
": I’m still waiting on my refund after holiday cancellation, this subject was highlighted on “this mor…",2020-04-22 12:03:36,0
: Message to regarding refunds.,2020-04-22 12:03:01,1
"We are part of the scandal, say they’ll refund then email offering a voucher with a link to still require a refund ‘when the crisis is over’(!) that doesn’t work and a phone line that’s never answered.",2020-04-22 12:02:53,2
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 11:59:53,2
"Exactly what’s happened to me Ian. It’s very frustrating. are keeping our money and offering vouchers instead - having promised a cash refund. We want our money back and don’t want the vouchers, but there is no way to query it. Surely this is illegal 🤔",2020-04-22 11:58:37,2
Also see the wording that they will place any request for a cash refund into a queue that won't be dealt with until after the covid-19 emergency. Even when restrictions are lifted they could argue the emergency isn't over and we could have a long wait.,2020-04-22 11:58:01,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 11:58:00,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 11:57:04,0
"Cancelled flight, applied for refund. Now issued with a voucher. Not acceptable. I've lost my job and i want my money, it's is in your account earning you interest, which is INSANE!! I want my money back immediately.",2020-04-22 11:56:51,2
"I’m still waiting on my refund after holiday cancellation, this subject was highlighted on “this morning”, totally appalling that customers are being treated in this manner",2020-04-22 11:56:40,1
And yesterday I get a by email. Hum. No thanks . These are the options I'm opened to: ️⃣: Let me change the flights for the same fare that I purchased those tickets back in the day OR ️⃣: Just give me back my money. Please.,2020-04-22 11:56:34,0
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 11:50:33,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 11:48:50,0
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 11:47:00,2
"You can upload supporting documents to AMEX's ""Form &amp; Document Centre"". Takes up to weeks for the dispute to be resolved and if your claim is unsuccessful, AMEX will debit your card for the same amount. Our case is strong so worth trying!! Good luck",2020-04-22 11:45:40,1
": cancelled my flights (fine) invited me to apply for a refund, a month later emailed me a voucher saying I could hav…",2020-04-22 11:44:50,1
are being dirty bastards again. Booked flights with them which were cancelled (fine) and they emailed saying I could apply for refund. I did. Got an email saying I was in a queue to be refunded. Then got a voucher emailed to me.,2020-04-22 11:43:23,0
"For those of you who were lucky enough to have paid with an American Eress CC, please make the most of AMEX's stellar customer service by calling them and initiating a chargeback request. You'll see your account credited with the amount within days.",2020-04-22 11:43:19,1
Hilarious that 'liked' my tweet giving out about (who were also awful but have since conceded the issue) &amp; then proceeded to sink to new lows of . Should have known it was too good to be true.,2020-04-22 11:42:53,1
"exactly the same here but when I called them I was told that I will join the ""long queue"" &amp; will only get a refund when employees are permit to go back to the office since they can't access ""sensitive info"" from home to process refund applications🤷‍️🤦‍️",2020-04-22 11:40:34,2
So are basically saying they can’t process refunds while working from home and can only process them when working back in the office,2020-04-22 11:36:25,0
